volcano_number,volcano_name,eruption_number,event_number,event_type
600000,Unknown Source,13269,141510,Explosion
332010,Kilauea,10113,141512,Fatalities
344020,San Cristobal,10887,141513,Fatalities
351050,"Huila, Nevado del",11311,141514,Fatalities
352080,Tungurahua,11626,141515,Fatalities
373010,Grimsvotn,12816,141516,Fatalities
382030,San Jorge,12992,141517,Fatalities
263050,Salak,13394,141518,Fatalities
211060,Etna,13644,141519,Fatalities
211060,Etna,13693,141520,Fatalities
221141,Dama Ali,13947,141521,Fatalities
223030,Nyiragongo,14105,141522,Fatalities
223040,Karisimbi,14108,141523,Fatalities
233020,"Fournaise, Piton de la",14363,141524,Fatalities
241070,Taupo,14554,141525,Fatalities
241100,Ruapehu,14630,141526,Fatalities
243110,Niuafo'ou,14789,141527,Fatalities
251010,Bam,14886,141528,Fatalities
252080,Witori,15024,141529,Fatalities
257070,Kuwae,15333,141530,Fatalities
263200,Dieng Volcanic Complex,15789,141531,Fatalities
263250,Merapi,15917,141532,Fatalities
264010,Batur,16194,141533,Fatalities
264140,Kelimutu,16263,141534,Fatalities
264250,Iliwerung,16347,141535,Fatalities
265040,Wurlali,16373,141536,Fatalities
271011,Parker,16694,141537,Fatalities
273030,Mayon,16782,141538,Fatalities
273030,Mayon,16805,141539,Fatalities
282090,Kirishimayama,17162,141540,Fatalities
282100,Unzendake,17175,141541,Fatalities
282100,Unzendake,17178,141542,Fatalities
282110,Asosan,17345,141543,Fatalities
282110,Asosan,17347,141544,Fatalities
283020,Hakoneyama,17386,141545,Fatalities
283040,Ontakesan,17457,141546,Fatalities
283110,Asamayama,17762,141547,Fatalities
283120,Kusatsu-Shiranesan,17842,141548,Fatalities
283130,Akagisan,17849,141549,Fatalities
283150,Nasudake,17882,141550,Fatalities
283170,Adatarayama,17913,141551,Fatalities
283200,Naruko,17994,141552,Fatalities
283260,Akita-Yakeyama,18089,141553,Fatalities
283280,Hakkodasan,18135,141554,Fatalities
284010,Izu-Oshima,18242,141555,Fatalities
285040,Shikotsu,18613,141556,Fatalities
285060,Taisetsuzan,18668,141557,Fatalities
290290,Sinarka,18837,141558,Fatalities
300060,Mutnovsky,18971,141559,Fatalities
300083,Vilyuchik,19029,141560,Fatalities
322010,Hood,20576,141561,Fatalities
323150,Mammoth Mountain,20679,141562,Fatalities
211010,Campi Flegrei,10041,141563,Fatalities
211020,Vesuvius,10050,141564,Fatalities
332010,Kilauea,10060,141565,Fatalities
332010,Kilauea,10119,141566,Fatalities
341060,Michoacan-Guanajuato,10486,141567,Fatalities
341090,Popocatepetl,10551,141568,Fatalities
341120,"Chichon, El",10610,141569,Fatalities
342030,Santa Maria,10624,141570,Fatalities
342030,Santa Maria,10626,141571,Fatalities
344070,"Negro, Cerro",10965,141572,Fatalities
345033,Arenal,11134,141573,Fatalities
345060,Irazu,11228,141574,Fatalities
352080,Tungurahua,11643,141575,Fatalities
354030,Huaynaputina,11795,141576,Fatalities
358057,"Hudson, Cerro",12298,141577,Fatalities
360120,Pelee,12430,141579,Fatalities
360150,Soufriere St. Vincent,12450,141580,Fatalities
373010,Grimsvotn,12809,141581,Fatalities
382030,San Jorge,12991,141582,Fatalities
382100,Furnas,13042,141583,Fatalities
211020,Vesuvius,13358,141584,Fatalities
211020,Vesuvius,13360,141585,Fatalities
211040,Stromboli,13430,141586,Fatalities
211040,Stromboli,13435,141587,Fatalities
224030,Oku Volcanic Field,14138,141588,Fatalities
233010,Karthala,14193,141589,Fatalities
241070,Taupo,14554,141590,Fatalities
251020,Manam,14934,141591,Fatalities
252140,Rabaul,15096,141592,Fatalities
263090,Tangkuban Parahu,15671,141593,Fatalities
263200,Dieng Volcanic Complex,15785,141594,Fatalities
263250,Merapi,15878,141595,Fatalities
263250,Merapi,15902,141596,Fatalities
263250,Merapi,15913,141597,Fatalities
263250,Merapi,15916,141598,Fatalities
263250,Merapi,15922,141599,Fatalities
263250,Merapi,15925,141600,Fatalities
263280,Kelut,15949,141601,Fatalities
263280,Kelut,15957,141602,Fatalities
263300,Semeru,16007,141603,Fatalities
264040,Tambora,16231,141604,Fatalities
267020,Karangetang,16535,141605,Fatalities
271011,Parker,16694,141606,Fatalities
271080,Camiguin,16721,141607,Fatalities
273083,Pinatubo,16869,141609,Fatalities
282080,Aira,17061,141610,Fatalities
282080,Aira,17088,141611,Fatalities
282090,Kirishimayama,17134,141612,Fatalities
282090,Kirishimayama,17147,141613,Fatalities
282100,Unzendake,17177,141614,Fatalities
282100,Unzendake,17181,141615,Fatalities
282110,Asosan,17345,141616,Fatalities
282110,Asosan,17347,141617,Fatalities
283020,Hakoneyama,17386,141618,Fatalities
283080,Midagahara,17531,141619,Fatalities
283110,Asamayama,17773,141620,Fatalities
283110,Asamayama,17791,141621,Fatalities
283120,Kusatsu-Shiranesan,17842,141622,Fatalities
283150,Nasudake,17882,141623,Fatalities
283160,Bandaisan,17900,141624,Fatalities
283260,Akita-Yakeyama,18089,141625,Fatalities
284060,Aogashima,18308,141626,Fatalities
285030,Toya,18600,141627,Fatalities
285030,Toya,18601,141628,Fatalities
285050,Tokachidake,18647,141629,Fatalities
285060,Taisetsuzan,18668,141630,Fatalities
321050,St. Helens,20557,141631,Fatalities
322010,Hood,20576,141632,Fatalities
332010,Kilauea,10119,141633,Fatalities
341120,"Chichon, El",10610,141634,Fatalities
342030,Santa Maria,10626,141635,Fatalities
345033,Arenal,11134,141636,Fatalities
352080,Tungurahua,11643,141637,Fatalities
360120,Pelee,12430,141638,Fatalities
251020,Manam,14934,141639,Fatalities
257100,Yasur,15355,141640,Fatalities
263250,Merapi,15922,141641,Fatalities
263250,Merapi,15925,141642,Fatalities
263280,Kelut,15957,141643,Fatalities
263300,Semeru,16007,141644,Fatalities
264040,Tambora,16231,141645,Fatalities
271011,Parker,16694,141646,Fatalities
271080,Camiguin,16721,141647,Fatalities
282080,Aira,17061,141648,Fatalities
282080,Aira,17088,141649,Fatalities
282110,Asosan,17345,141650,Fatalities
283020,Hakoneyama,17386,141651,Fatalities
283080,Midagahara,17531,141652,Fatalities
283110,Asamayama,17773,141653,Fatalities
342030,Santa Maria,10626,141654,Fatalities
345033,Arenal,11134,141655,Fatalities
263250,Merapi,15922,141656,Fatalities
263300,Semeru,16007,141657,Fatalities
264040,Tambora,16231,141658,Fatalities
271080,Camiguin,16721,141659,Fatalities
282110,Asosan,17345,141660,Fatalities
283020,Hakoneyama,17386,141661,Fatalities
283080,Midagahara,17531,141662,Fatalities
263300,Semeru,16007,141663,Fatalities
283020,Hakoneyama,17386,141664,Fatalities
283080,Midagahara,17531,141665,Fatalities
263300,Semeru,16007,141666,Fatalities
283080,Midagahara,17531,141667,Fatalities
263300,Semeru,16007,141668,Fatalities
283080,Midagahara,17531,141669,Fatalities
263300,Semeru,16007,141670,Fatalities
283080,Midagahara,17531,141671,Fatalities
263300,Semeru,16007,141672,Fatalities
283080,Midagahara,17531,141673,Fatalities
263300,Semeru,16007,141674,Fatalities
263300,Semeru,16007,141675,Fatalities
263300,Semeru,16007,141676,Fatalities
341110,San Martin,10593,141677,Evacuations
343050,San Salvador,10824,141678,Evacuations
351080,Galeras,11379,141680,Evacuations
353050,"Negra, Sierra",11712,141681,Evacuations
360120,Pelee,12431,141682,Evacuations
372070,Hekla,12746,141683,Evacuations
223020,Nyamuragira,14070,141684,Evacuations
245010,Taveuni,14847,141685,Evacuations
251002,Kadovar,14864,141686,Evacuations
256010,Tinakula,15198,141687,Evacuations
257050,Lopevi,15308,141688,Evacuations
332010,Kilauea,10119,141689,Evacuations
341040,Colima,10475,141690,Evacuations
341090,Popocatepetl,10551,141691,Evacuations
342110,Pacaya,10761,141692,Evacuations
342110,Pacaya,10762,141693,Evacuations
345033,Arenal,11134,141694,Evacuations
351020,"Ruiz, Nevado del",11290,141695,Evacuations
351080,Galeras,11378,141696,Evacuations
352080,Tungurahua,11643,141697,Evacuations
354006,Sabancaya,11750,141698,Evacuations
357100,Lonquimay,12016,141699,Evacuations
357110,Llaima,12077,141700,Evacuations
222120,"Lengai, Ol Doinyo",13828,141701,Evacuations
251020,Manam,14934,141702,Evacuations
263250,Merapi,15922,141703,Evacuations
263300,Semeru,16007,141704,Evacuations
271011,Parker,16694,141705,Evacuations
273083,Pinatubo,16867,141706,Evacuations
282100,Unzendake,17181,141707,Evacuations
284060,Aogashima,18308,141708,Evacuations
342110,Pacaya,22213,141709,Evacuations
341040,Colima,10475,141710,Evacuations
342110,Pacaya,10762,141711,Evacuations
351020,"Ruiz, Nevado del",11290,141712,Evacuations
352080,Tungurahua,11643,141713,Evacuations
357110,Llaima,12077,141714,Evacuations
342110,Pacaya,10762,141715,Evacuations
351020,"Ruiz, Nevado del",11290,141716,Evacuations
352080,Tungurahua,11643,141717,Evacuations
342110,Pacaya,10762,141718,Evacuations
342110,Pacaya,10762,141719,Evacuations
342110,Pacaya,10762,141720,Evacuations
342110,Pacaya,10762,141721,Evacuations
342110,Pacaya,10762,141722,Evacuations
211010,Campi Flegrei,10018,141724,VEI (Explosivity Index)
211010,Campi Flegrei,10019,141725,VEI (Explosivity Index)
211010,Campi Flegrei,10021,141726,VEI (Explosivity Index)
211010,Campi Flegrei,10022,141727,VEI (Explosivity Index)
211010,Campi Flegrei,10026,141728,VEI (Explosivity Index)
211010,Campi Flegrei,10028,141729,VEI (Explosivity Index)
263300,Semeru,10030,141730,VEI (Explosivity Index)
263300,Semeru,10031,141731,VEI (Explosivity Index)
263300,Semeru,10032,141732,VEI (Explosivity Index)
211010,Campi Flegrei,10033,141733,VEI (Explosivity Index)
211010,Campi Flegrei,10034,141734,VEI (Explosivity Index)
211010,Campi Flegrei,10035,141735,VEI (Explosivity Index)
211010,Campi Flegrei,10036,141736,VEI (Explosivity Index)
211010,Campi Flegrei,10037,141737,VEI (Explosivity Index)
211010,Campi Flegrei,10038,141738,VEI (Explosivity Index)
211010,Campi Flegrei,10040,141739,VEI (Explosivity Index)
211010,Campi Flegrei,10041,141740,VEI (Explosivity Index)
211020,Vesuvius,10042,141741,VEI (Explosivity Index)
211020,Vesuvius,10043,141742,VEI (Explosivity Index)
211020,Vesuvius,10045,141743,VEI (Explosivity Index)
211020,Vesuvius,10046,141744,VEI (Explosivity Index)
211020,Vesuvius,10047,141745,VEI (Explosivity Index)
211020,Vesuvius,10048,141746,VEI (Explosivity Index)
211020,Vesuvius,10049,141747,VEI (Explosivity Index)
211020,Vesuvius,10050,141748,VEI (Explosivity Index)
211020,Vesuvius,10051,141749,VEI (Explosivity Index)
211020,Vesuvius,10052,141750,VEI (Explosivity Index)
211020,Vesuvius,10053,141751,VEI (Explosivity Index)
211020,Vesuvius,10054,141752,VEI (Explosivity Index)
211020,Vesuvius,10055,141753,VEI (Explosivity Index)
332010,Kilauea,10057,141754,VEI (Explosivity Index)
332010,Kilauea,10058,141755,VEI (Explosivity Index)
332010,Kilauea,10059,141756,VEI (Explosivity Index)
332010,Kilauea,10060,141757,VEI (Explosivity Index)
332010,Kilauea,10061,141758,VEI (Explosivity Index)
332010,Kilauea,10062,141759,VEI (Explosivity Index)
332010,Kilauea,10063,141760,VEI (Explosivity Index)
332010,Kilauea,10064,141761,VEI (Explosivity Index)
332010,Kilauea,10065,141762,VEI (Explosivity Index)
332010,Kilauea,10066,141763,VEI (Explosivity Index)
332010,Kilauea,10067,141764,VEI (Explosivity Index)
332010,Kilauea,10068,141765,VEI (Explosivity Index)
332010,Kilauea,10069,141766,VEI (Explosivity Index)
332010,Kilauea,10070,141767,VEI (Explosivity Index)
332010,Kilauea,10071,141768,VEI (Explosivity Index)
332010,Kilauea,10072,141769,VEI (Explosivity Index)
332010,Kilauea,10073,141770,VEI (Explosivity Index)
332010,Kilauea,10074,141771,VEI (Explosivity Index)
332010,Kilauea,10075,141772,VEI (Explosivity Index)
332010,Kilauea,10076,141773,VEI (Explosivity Index)
332010,Kilauea,10077,141774,VEI (Explosivity Index)
332010,Kilauea,10078,141775,VEI (Explosivity Index)
332010,Kilauea,10079,141776,VEI (Explosivity Index)
332010,Kilauea,10080,141777,VEI (Explosivity Index)
332010,Kilauea,10081,141778,VEI (Explosivity Index)
332010,Kilauea,10083,141779,VEI (Explosivity Index)
332010,Kilauea,10084,141780,VEI (Explosivity Index)
332010,Kilauea,10085,141781,VEI (Explosivity Index)
332010,Kilauea,10086,141782,VEI (Explosivity Index)
332010,Kilauea,10087,141783,VEI (Explosivity Index)
332010,Kilauea,10088,141784,VEI (Explosivity Index)
332010,Kilauea,10089,141785,VEI (Explosivity Index)
332010,Kilauea,10090,141786,VEI (Explosivity Index)
332010,Kilauea,10091,141787,VEI (Explosivity Index)
332010,Kilauea,10092,141788,VEI (Explosivity Index)
332010,Kilauea,10093,141789,VEI (Explosivity Index)
332010,Kilauea,10094,141790,VEI (Explosivity Index)
332010,Kilauea,10095,141791,VEI (Explosivity Index)
332010,Kilauea,10096,141792,VEI (Explosivity Index)
332010,Kilauea,10097,141793,VEI (Explosivity Index)
332010,Kilauea,10098,141794,VEI (Explosivity Index)
332010,Kilauea,10099,141795,VEI (Explosivity Index)
332010,Kilauea,10100,141796,VEI (Explosivity Index)
332010,Kilauea,10101,141797,VEI (Explosivity Index)
332010,Kilauea,10102,141798,VEI (Explosivity Index)
332010,Kilauea,10103,141799,VEI (Explosivity Index)
332010,Kilauea,10104,141800,VEI (Explosivity Index)
332010,Kilauea,10105,141801,VEI (Explosivity Index)
332010,Kilauea,10106,141802,VEI (Explosivity Index)
332010,Kilauea,10107,141803,VEI (Explosivity Index)
332010,Kilauea,10108,141804,VEI (Explosivity Index)
332010,Kilauea,10109,141805,VEI (Explosivity Index)
332010,Kilauea,10110,141806,VEI (Explosivity Index)
332010,Kilauea,10111,141807,VEI (Explosivity Index)
332010,Kilauea,10112,141808,VEI (Explosivity Index)
332010,Kilauea,10113,141809,VEI (Explosivity Index)
332010,Kilauea,10114,141810,VEI (Explosivity Index)
332010,Kilauea,10115,141811,VEI (Explosivity Index)
332010,Kilauea,10116,141812,VEI (Explosivity Index)
332010,Kilauea,10117,141813,VEI (Explosivity Index)
332010,Kilauea,10118,141814,VEI (Explosivity Index)
332010,Kilauea,10119,141815,VEI (Explosivity Index)
332020,Mauna Loa,10120,141816,VEI (Explosivity Index)
332020,Mauna Loa,10121,141817,VEI (Explosivity Index)
332020,Mauna Loa,10122,141818,VEI (Explosivity Index)
332020,Mauna Loa,10123,141819,VEI (Explosivity Index)
332020,Mauna Loa,10124,141820,VEI (Explosivity Index)
332020,Mauna Loa,10125,141821,VEI (Explosivity Index)
332020,Mauna Loa,10126,141822,VEI (Explosivity Index)
332020,Mauna Loa,10127,141823,VEI (Explosivity Index)
332020,Mauna Loa,10128,141824,VEI (Explosivity Index)
332020,Mauna Loa,10129,141825,VEI (Explosivity Index)
332020,Mauna Loa,10130,141826,VEI (Explosivity Index)
332020,Mauna Loa,10131,141827,VEI (Explosivity Index)
332020,Mauna Loa,10132,141828,VEI (Explosivity Index)
332020,Mauna Loa,10133,141829,VEI (Explosivity Index)
332020,Mauna Loa,10134,141830,VEI (Explosivity Index)
332020,Mauna Loa,10135,141831,VEI (Explosivity Index)
332020,Mauna Loa,10136,141832,VEI (Explosivity Index)
332020,Mauna Loa,10137,141833,VEI (Explosivity Index)
332020,Mauna Loa,10138,141834,VEI (Explosivity Index)
332020,Mauna Loa,10139,141835,VEI (Explosivity Index)
332020,Mauna Loa,10140,141836,VEI (Explosivity Index)
332020,Mauna Loa,10141,141837,VEI (Explosivity Index)
332020,Mauna Loa,10142,141838,VEI (Explosivity Index)
332020,Mauna Loa,10143,141839,VEI (Explosivity Index)
332020,Mauna Loa,10144,141840,VEI (Explosivity Index)
332020,Mauna Loa,10145,141841,VEI (Explosivity Index)
332020,Mauna Loa,10146,141842,VEI (Explosivity Index)
332020,Mauna Loa,10147,141843,VEI (Explosivity Index)
332020,Mauna Loa,10148,141844,VEI (Explosivity Index)
332020,Mauna Loa,10149,141845,VEI (Explosivity Index)
332020,Mauna Loa,10150,141846,VEI (Explosivity Index)
332020,Mauna Loa,10151,141847,VEI (Explosivity Index)
332020,Mauna Loa,10152,141848,VEI (Explosivity Index)
332020,Mauna Loa,10153,141849,VEI (Explosivity Index)
332020,Mauna Loa,10154,141850,VEI (Explosivity Index)
332020,Mauna Loa,10155,141851,VEI (Explosivity Index)
332020,Mauna Loa,10156,141852,VEI (Explosivity Index)
332020,Mauna Loa,10157,141853,VEI (Explosivity Index)
332020,Mauna Loa,10158,141854,VEI (Explosivity Index)
332020,Mauna Loa,10159,141855,VEI (Explosivity Index)
332020,Mauna Loa,10160,141856,VEI (Explosivity Index)
332020,Mauna Loa,10161,141857,VEI (Explosivity Index)
332020,Mauna Loa,10162,141858,VEI (Explosivity Index)
332020,Mauna Loa,10163,141859,VEI (Explosivity Index)
332020,Mauna Loa,10164,141860,VEI (Explosivity Index)
332020,Mauna Loa,10165,141861,VEI (Explosivity Index)
332020,Mauna Loa,10166,141862,VEI (Explosivity Index)
332020,Mauna Loa,10167,141863,VEI (Explosivity Index)
332020,Mauna Loa,10168,141864,VEI (Explosivity Index)
332020,Mauna Loa,10169,141865,VEI (Explosivity Index)
332020,Mauna Loa,10170,141866,VEI (Explosivity Index)
332020,Mauna Loa,10171,141867,VEI (Explosivity Index)
332020,Mauna Loa,10172,141868,VEI (Explosivity Index)
332020,Mauna Loa,10173,141869,VEI (Explosivity Index)
332020,Mauna Loa,10174,141870,VEI (Explosivity Index)
332020,Mauna Loa,10175,141871,VEI (Explosivity Index)
332020,Mauna Loa,10176,141872,VEI (Explosivity Index)
332020,Mauna Loa,10177,141873,VEI (Explosivity Index)
332020,Mauna Loa,10178,141874,VEI (Explosivity Index)
332020,Mauna Loa,10179,141875,VEI (Explosivity Index)
332020,Mauna Loa,10180,141876,VEI (Explosivity Index)
332020,Mauna Loa,10181,141877,VEI (Explosivity Index)
332020,Mauna Loa,10182,141878,VEI (Explosivity Index)
332020,Mauna Loa,10183,141879,VEI (Explosivity Index)
332020,Mauna Loa,10184,141880,VEI (Explosivity Index)
332020,Mauna Loa,10185,141881,VEI (Explosivity Index)
332020,Mauna Loa,10186,141882,VEI (Explosivity Index)
332020,Mauna Loa,10187,141883,VEI (Explosivity Index)
332020,Mauna Loa,10188,141884,VEI (Explosivity Index)
332020,Mauna Loa,10189,141885,VEI (Explosivity Index)
332020,Mauna Loa,10190,141886,VEI (Explosivity Index)
332020,Mauna Loa,10191,141887,VEI (Explosivity Index)
332020,Mauna Loa,10192,141888,VEI (Explosivity Index)
332020,Mauna Loa,10193,141889,VEI (Explosivity Index)
332020,Mauna Loa,10194,141890,VEI (Explosivity Index)
332020,Mauna Loa,10195,141891,VEI (Explosivity Index)
332020,Mauna Loa,10196,141892,VEI (Explosivity Index)
332020,Mauna Loa,10197,141893,VEI (Explosivity Index)
332020,Mauna Loa,10198,141894,VEI (Explosivity Index)
332020,Mauna Loa,10199,141895,VEI (Explosivity Index)
332020,Mauna Loa,10200,141896,VEI (Explosivity Index)
332020,Mauna Loa,10201,141897,VEI (Explosivity Index)
332020,Mauna Loa,10202,141898,VEI (Explosivity Index)
332020,Mauna Loa,10203,141899,VEI (Explosivity Index)
332020,Mauna Loa,10204,141900,VEI (Explosivity Index)
332020,Mauna Loa,10205,141901,VEI (Explosivity Index)
332020,Mauna Loa,10206,141902,VEI (Explosivity Index)
332020,Mauna Loa,10207,141903,VEI (Explosivity Index)
332020,Mauna Loa,10208,141904,VEI (Explosivity Index)
332020,Mauna Loa,10209,141905,VEI (Explosivity Index)
332020,Mauna Loa,10210,141906,VEI (Explosivity Index)
332020,Mauna Loa,10211,141907,VEI (Explosivity Index)
332020,Mauna Loa,10212,141908,VEI (Explosivity Index)
